scenario,year,sector,value,region
Low Elas.,2085,Staple crops,0.12036360763047922,Middle East
Low Elas.,2085,Livestock,0.36442095057519663,North America
Low Elas.,2085,Staple crops,0.05107306453790828,North America
Low Elas.,2085,Livestock,0.4315984086067896,Pacific OECD
Low Elas.,2085,Staple crops,0.12163713233071362,Pacific OECD
Low Elas.,2085,Livestock,0.26334791718982076,Reforming
Low Elas.,2085,Staple crops,0.04328729941476534,Reforming
Low Elas.,2085,Livestock,0.6032219076432916,Rest of Asia
Low Elas.,2085,Staple crops,0.08057777740567465,Rest of Asia
Low Elas.,2090,Livestock,0.9874768399994491,Africa
Low Elas.,2090,Staple crops,0.07278569399426349,Africa
Low Elas.,2090,Livestock,0.6657690631849105,China
Low Elas.,2090,Staple crops,0.08390682317968037,China
Low Elas.,2090,Livestock,0.2659696470825866,Europe
Low Elas.,2090,Staple crops,0.05633479468799489,Europe
Low Elas.,2090,Livestock,0.15732747522120855,South Asia
Low Elas.,2090,Staple crops,0.09479285618260244,South Asia
Low Elas.,2090,Livestock,0.3966026331088142,Latin America
Low Elas.,2090,Staple crops,0.06055063493588786,Latin America
Low Elas.,2090,Livestock,0.6328128557169409,Middle East
Low Elas.,2090,Staple crops,0.11961813868371286,Middle East
Low Elas.,2090,Livestock,0.3655886903423488,North America
Low Elas.,2090,Staple crops,0.05096287694257687,North America
Low Elas.,2090,Livestock,0.4215880984481249,Pacific OECD
Low Elas.,2090,Staple crops,0.1176968213185066,Pacific OECD
Low Elas.,2090,Livestock,0.26366207752910287,Reforming
Low Elas.,2090,Staple crops,0.04291815725758863,Reforming
Low Elas.,2090,Livestock,0.6009319168309277,Rest of Asia
Low Elas.,2090,Staple crops,0.07958893487565291,Rest of Asia
Low Elas.,2095,Livestock,0.9958794414872035,Africa
Low Elas.,2095,Staple crops,0.07181282306200175,Africa
Low Elas.,2095,Livestock,0.6609744594505778,China
Low Elas.,2095,Staple crops,0.0829729302417219,China
Low Elas.,2095,Livestock,0.2646588820428784,Europe
Low Elas.,2095,Staple crops,0.05577423481869244,Europe
Low Elas.,2095,Livestock,0.15675458421270824,South Asia
Low Elas.,2095,Staple crops,0.09383089073866593,South Asia
Low Elas.,2095,Livestock,0.3965147077251803,Latin America
Low Elas.,2095,Staple crops,0.05992842683879457,Latin America
Low Elas.,2095,Livestock,0.6325309825102742,Middle East
Low Elas.,2095,Staple crops,0.11840184081513634,Middle East
Low Elas.,2095,Livestock,0.3654950035660286,North America
Low Elas.,2095,Staple crops,0.05069060944750026,North America
Low Elas.,2095,Livestock,0.4118930197363615,Pacific OECD
Low Elas.,2095,Staple crops,0.11355610911814618,Pacific OECD
Low Elas.,2095,Livestock,0.26325011551667094,Reforming
Low Elas.,2095,Staple crops,0.04242491513937785,Reforming
Low Elas.,2095,Livestock,0.596329761842174,Rest of Asia
Low Elas.,2095,Staple crops,0.07829790878957077,Rest of Asia
Low Elas.,2100,Livestock,1.0023071892435318,Africa
Low Elas.,2100,Staple crops,0.0709996722920691,Africa
Low Elas.,2100,Livestock,0.6569495052812202,China
Low Elas.,2100,Staple crops,0.08227052774324799,China
Low Elas.,2100,Livestock,0.26346736410881905,Europe
Low Elas.,2100,Staple crops,0.0552621154040351,Europe
Low Elas.,2100,Livestock,0.155875321511499,South Asia
Low Elas.,2100,Staple crops,0.0926784684579931,South Asia
Low Elas.,2100,Livestock,0.3961547369201449,Latin America
Low Elas.,2100,Staple crops,0.0593332208415594,Latin America
Low Elas.,2100,Livestock,0.6319227626280494,Middle East
Low Elas.,2100,Staple crops,0.11724908028740401,Middle East
Low Elas.,2100,Livestock,0.3652832807365525,North America
Low Elas.,2100,Staple crops,0.05047011608767479,North America
Low Elas.,2100,Livestock,0.40304136851340205,Pacific OECD
Low Elas.,2100,Staple crops,0.10993836903948784,Pacific OECD
Low Elas.,2100,Livestock,0.26290293208580207,Reforming
Low Elas.,2100,Staple crops,0.042069520820258686,Reforming
Low Elas.,2100,Livestock,0.5917787947359368,Rest of Asia
Low Elas.,2100,Staple crops,0.0770985756316535,Rest of Asia
High transition,2015,Livestock,0.5268080867725393,Africa
High transition,2015,Staple crops,0.08568275602107445,Africa
High transition,2015,Livestock,0.7049499181114337,China
High transition,2015,Staple crops,0.12625635966892637,China
High transition,2015,Livestock,0.232456027519546,Europe
High transition,2015,Staple crops,0.052133579307391875,Europe
High transition,2015,Livestock,0.0953271806069333,South Asia
High transition,2015,Staple crops,0.07195698601990055,South Asia
High transition,2015,Livestock,0.3196706096797968,Latin America
High transition,2015,Staple crops,0.061543817275822,Latin America
High transition,2015,Livestock,0.5454146212630263,Middle East
High transition,2015,Staple crops,0.11547881243985701,Middle East
High transition,2015,Livestock,0.3013034255299295,North America
High transition,2015,Staple crops,0.04565615307973665,North America
High transition,2015,Livestock,0.5792731547833848,Pacific OECD
High transition,2015,Staple crops,0.19304742443181397,Pacific OECD
High transition,2015,Livestock,0.23091360036130845,Reforming
High transition,2015,Staple crops,0.043439523448292196,Reforming
High transition,2015,Livestock,0.5191696215366934,Rest of Asia
High transition,2015,Staple crops,0.09228640840668331,Rest of Asia
High transition,2020,Livestock,0.5414125154026982,Africa
High transition,2020,Staple crops,0.0848603204841784,Africa
High transition,2020,Livestock,0.6879587248017257,China
High transition,2020,Staple crops,0.11411490156720124,China
High transition,2020,Livestock,0.23224721320944375,Europe
High transition,2020,Staple crops,0.05128955603032838,Europe
High transition,2020,Livestock,0.09757685998160015,South Asia
High transition,2020,Staple crops,0.06983143359875696,South Asia
High transition,2020,Livestock,0.31767848572897095,Latin America
High transition,2020,Staple crops,0.06113735771760399,Latin America
High transition,2020,Livestock,0.5460693670728484,Middle East
High transition,2020,Staple crops,0.11502970978683079,Middle East
High transition,2020,Livestock,0.3017615336243455,North America
High transition,2020,Staple crops,0.04514164915742573,North America
High transition,2020,Livestock,0.5721122681230761,Pacific OECD
High transition,2020,Staple crops,0.17605973605127723,Pacific OECD
High transition,2020,Livestock,0.22846758230473763,Reforming
High transition,2020,Staple crops,0.04143013200256312,Reforming
High transition,2020,Livestock,0.519349815759664,Rest of Asia
High transition,2020,Staple crops,0.08787658325241657,Rest of Asia
High transition,2025,Livestock,0.5676602905131624,Africa
High transition,2025,Staple crops,0.084323593105182,Africa
High transition,2025,Livestock,0.6761552493089656,China
High transition,2025,Staple crops,0.10584244435665852,China
High transition,2025,Livestock,0.23415046173868967,Europe
High transition,2025,Staple crops,0.05128584659688973,Europe
High transition,2025,Livestock,0.10047888812919205,South Asia
High transition,2025,Staple crops,0.06996917750346357,South Asia
High transition,2025,Livestock,0.32411477479132883,Latin America
High transition,2025,Staple crops,0.060719581795254184,Latin America
High transition,2025,Livestock,0.5499803355117634,Middle East
High transition,2025,Staple crops,0.11588551406129753,Middle East
High transition,2025,Livestock,0.305060719125073,North America
High transition,2025,Staple crops,0.0450930669185171,North America
High transition,2025,Livestock,0.5592560174682846,Pacific OECD
High transition,2025,Staple crops,0.16395626179620543,Pacific OECD
High transition,2025,Livestock,0.2294647720334721,Reforming
High transition,2025,Staple crops,0.04098153691141163,Reforming
High transition,2025,Livestock,0.5238117565212101,Rest of Asia
High transition,2025,Staple crops,0.08484400384695995,Rest of Asia
High transition,2030,Livestock,0.5927057337256482,Africa
High transition,2030,Staple crops,0.07982107851875614,Africa
High transition,2030,Livestock,0.6673996394498697,China
High transition,2030,Staple crops,0.10049842529033251,China
High transition,2030,Livestock,0.2348058547324773,Europe
High transition,2030,Staple crops,0.05093716236474204,Europe
High transition,2030,Livestock,0.10368127758109678,South Asia
High transition,2030,Staple crops,0.07046801905442743,South Asia
High transition,2030,Livestock,0.3286186233685531,Latin America
High transition,2030,Staple crops,0.05981989882792254,Latin America
High transition,2030,Livestock,0.5489759089693562,Middle East
High transition,2030,Staple crops,0.11338656854171333,Middle East
High transition,2030,Livestock,0.3071688524235184,North America
High transition,2030,Staple crops,0.04465180307946822,North America
High transition,2030,Livestock,0.5468181818200081,Pacific OECD
High transition,2030,Staple crops,0.15362774889274478,Pacific OECD
High transition,2030,Livestock,0.22922962403268293,Reforming
High transition,2030,Staple crops,0.03974849105828019,Reforming
High transition,2030,Livestock,0.5269155444774306,Rest of Asia
High transition,2030,Staple crops,0.082701000931501,Rest of Asia
High transition,2035,Livestock,0.6199751514832371,Africa
High transition,2035,Staple crops,0.07729222419973444,Africa
High transition,2035,Livestock,0.6621696125736036,China
High transition,2035,Staple crops,0.09724333181966427,China
High transition,2035,Livestock,0.23551577960629416,Europe
High transition,2035,Staple crops,0.05070009095651797,Europe
High transition,2035,Livestock,0.10811854724140747,South Asia
High transition,2035,Staple crops,0.07216772799911002,South Asia
High transition,2035,Livestock,0.3329403463658157,Latin America
High transition,2035,Staple crops,0.059421613809939815,Latin America
High transition,2035,Livestock,0.54932897811861,Middle East
High transition,2035,Staple crops,0.11174204550641631,Middle East
High transition,2035,Livestock,0.30965982912216067,North America
High transition,2035,Staple crops,0.04446453702913733,North America
High transition,2035,Livestock,0.5341416438358693,Pacific OECD
High transition,2035,Staple crops,0.14705408867450698,Pacific OECD
High transition,2035,Livestock,0.22974915884177768,Reforming
High transition,2035,Staple crops,0.038943968866226426,Reforming
High transition,2035,Livestock,0.5317762468802967,Rest of Asia
High transition,2035,Staple crops,0.08181349688233171,Rest of Asia
High transition,2040,Livestock,0.6527487408780502,Africa
High transition,2040,Staple crops,0.07609215296612151,Africa
High transition,2040,Livestock,0.6601706862246137,China
High transition,2040,Staple crops,0.094954997132997,China
High transition,2040,Livestock,0.2368455029619976,Europe
High transition,2040,Staple crops,0.050727465315158995,Europe
High transition,2040,Livestock,0.11349252335821036,South Asia
High transition,2040,Staple crops,0.0741967196386138,South Asia
High transition,2040,Livestock,0.3380428850792425,Latin America
High transition,2040,Staple crops,0.059381598949721066,Latin America
High transition,2040,Livestock,0.552279692629702,Middle East
High transition,2040,Staple crops,0.11096342414891079,Middle East
High transition,2040,Livestock,0.3126626288107632,North America
High transition,2040,Staple crops,0.044552147963322145,North America
High transition,2040,Livestock,0.5209844774937943,Pacific OECD
High transition,2040,Staple crops,0.14082461830278764,Pacific OECD
High transition,2040,Livestock,0.2314043797945345,Reforming
High transition,2040,Staple crops,0.03866561175045469,Reforming
High transition,2040,Livestock,0.5385301486787952,Rest of Asia
High transition,2040,Staple crops,0.08134768453165374,Rest of Asia
High transition,2045,Livestock,0.6899053598672786,Africa
High transition,2045,Staple crops,0.07574488050538983,Africa
High transition,2045,Livestock,0.6610968429667645,China
High transition,2045,Staple crops,0.09353381300105441,China
High transition,2045,Livestock,0.2384420879115839,Europe
High transition,2045,Staple crops,0.05087021913514565,Europe
High transition,2045,Livestock,0.11913634755957418,South Asia
High transition,2045,Staple crops,0.07638209863533708,South Asia
High transition,2045,Livestock,0.343675229049574,Latin America
High transition,2045,Staple crops,0.05946586298235141,Latin America
High transition,2045,Livestock,0.5572656990321858,Middle East
High transition,2045,Staple crops,0.11070764319087557,Middle East
High transition,2045,Livestock,0.3158714926657164,North America
High transition,2045,Staple crops,0.04486219865010191,North America
High transition,2045,Livestock,0.5080612547758312,Pacific OECD
High transition,2045,Staple crops,0.1345658247529052,Pacific OECD
High transition,2045,Livestock,0.23385158845288223,Reforming
High transition,2045,Staple crops,0.03877519265708294,Reforming
High transition,2045,Livestock,0.5466380036331683,Rest of Asia
High transition,2045,Staple crops,0.08108537569179022,Rest of Asia
High transition,2050,Livestock,0.7294775545414058,Africa
High transition,2050,Staple crops,0.07581161692416619,Africa
High transition,2050,Livestock,0.6622154276987114,China
High transition,2050,Staple crops,0.09222263405117735,China
High transition,2050,Livestock,0.24010987305166617,Europe
High transition,2050,Staple crops,0.05108708427529314,Europe
High transition,2050,Livestock,0.124830828845549,South Asia
High transition,2050,Staple crops,0.07866190329024951,South Asia
High transition,2050,Livestock,0.3497219881032713,Latin America
High transition,2050,Staple crops,0.059674191238272875,Latin America
High transition,2050,Livestock,0.563873855388403,Middle East
High transition,2050,Staple crops,0.1109744011162147,Middle East
High transition,2050,Livestock,0.319147146403433,North America
High transition,2050,Staple crops,0.04521838725438346,North America
High transition,2050,Livestock,0.4947950434628872,Pacific OECD
High transition,2050,Staple crops,0.12885362194162203,Pacific OECD
High transition,2050,Livestock,0.23669815839112576,Reforming
High transition,2050,Staple crops,0.039065623031066816,Reforming
High transition,2050,Livestock,0.5549345310758991,Rest of Asia
High transition,2050,Staple crops,0.080915642041612,Rest of Asia
High transition,2055,Livestock,0.7677249454095678,Africa
High transition,2055,Staple crops,0.07578185000339638,Africa
High transition,2055,Livestock,0.6607455173722624,China
High transition,2055,Staple crops,0.09035643505937088,China
High transition,2055,Livestock,0.24120453883172913,Europe
High transition,2055,Staple crops,0.051135351286306543,Europe
High transition,2055,Livestock,0.13049051753814062,South Asia
High transition,2055,Staple crops,0.08186107903668084,South Asia
High transition,2055,Livestock,0.35503570094569914,Latin America
High transition,2055,Staple crops,0.05982857492685628,Latin America
High transition,2055,Livestock,0.5700758352635147,Middle East
High transition,2055,Staple crops,0.11154735579170401,Middle East
High transition,2055,Livestock,0.3218322785419418,North America
High transition,2055,Staple crops,0.045353116390607684,North America
High transition,2055,Livestock,0.481103527206484,Pacific OECD
High transition,2055,Staple crops,0.12334890705016363,Pacific OECD
High transition,2055,Livestock,0.23894724570435735,Reforming
High transition,2055,Staple crops,0.03918393385893116,Reforming
High transition,2055,Livestock,0.5623624098206057,Rest of Asia
High transition,2055,Staple crops,0.08124360071388642,Rest of Asia
High transition,2060,Livestock,0.8035620858931385,Africa
High transition,2060,Staple crops,0.07573515667508203,Africa
High transition,2060,Livestock,0.6589876063245417,China
High transition,2060,Staple crops,0.08861963130611245,China
High transition,2060,Livestock,0.24216044196277017,Europe
High transition,2060,Staple crops,0.05114819539386686,Europe
High transition,2060,Livestock,0.13579556741263968,South Asia
High transition,2060,Staple crops,0.08490541169232439,South Asia
High transition,2060,Livestock,0.35999471163514474,Latin America
High transition,2060,Staple crops,0.05991122099991893,Latin America
High transition,2060,Livestock,0.5764321419871034,Middle East
High transition,2060,Staple crops,0.11219902374198312,Middle East
High transition,2060,Livestock,0.3243871426233343,North America
High transition,2060,Staple crops,0.045348236185339556,North America
High transition,2060,Livestock,0.4673441191204158,Pacific OECD
High transition,2060,Staple crops,0.11814926711488348,Pacific OECD
High transition,2060,Livestock,0.24125732692793234,Reforming
High transition,2060,Staple crops,0.03932926248932815,Reforming
High transition,2060,Livestock,0.5681610435612882,Rest of Asia
High transition,2060,Staple crops,0.08133108885469446,Rest of Asia
High transition,2065,Livestock,0.8356293275903326,Africa
High transition,2065,Staple crops,0.07537651128985236,Africa
High transition,2065,Livestock,0.6559085066296029,China
High transition,2065,Staple crops,0.086804106300921,China
High transition,2065,Livestock,0.2426566043221714,Europe
High transition,2065,Staple crops,0.05105105130107952,Europe
High transition,2065,Livestock,0.1401753042622832,South Asia
High transition,2065,Staple crops,0.08737429904106021,South Asia
High transition,2065,Livestock,0.3642126471463906,Latin America
High transition,2065,Staple crops,0.05984177167846136,Latin America
High transition,2065,Livestock,0.5819745484416076,Middle East
High transition,2065,Staple crops,0.11246129210650442,Middle East
High transition,2065,Livestock,0.32647798154922286,North America
High transition,2065,Staple crops,0.04525638554445957,North America
High transition,2065,Livestock,0.4535902898695202,Pacific OECD
