scenario,sector,year,value,region
Low productivity,"paste(CH[4], "" Agriculture"")",2060,36.93813088272021,Latin America
Low productivity,"paste(CH[4], "" Agriculture"")",2060,3.024899847736523,Middle East
Low productivity,"paste(CH[4], "" Agriculture"")",2060,15.091856252883543,North America
Low productivity,"paste(CH[4], "" Agriculture"")",2060,6.324443680867981,Pacific OECD
Low productivity,"paste(CH[4], "" Agriculture"")",2060,6.9720333490212925,Reforming
Low productivity,"paste(CH[4], "" Agriculture"")",2060,19.471300472333496,Rest of Asia
Low productivity,"paste(N[2], ""O Agriculture"")",2060,17.140387428348554,Africa
Low productivity,"paste(N[2], ""O Agriculture"")",2060,17.30305487124581,China
Low productivity,"paste(N[2], ""O Agriculture"")",2060,10.204239971348171,Europe
Low productivity,"paste(N[2], ""O Agriculture"")",2060,17.010150633999363,South Asia
Low productivity,"paste(N[2], ""O Agriculture"")",2060,15.15305589134855,Latin America
Low productivity,"paste(N[2], ""O Agriculture"")",2060,2.80154278000307,Middle East
Low productivity,"paste(N[2], ""O Agriculture"")",2060,19.115557757464984,North America
Low productivity,"paste(N[2], ""O Agriculture"")",2060,1.6955851040883838,Pacific OECD
Low productivity,"paste(N[2], ""O Agriculture"")",2060,4.203610687754806,Reforming
Low productivity,"paste(N[2], ""O Agriculture"")",2060,7.85033195864676,Rest of Asia
Static,"paste(CH[4], "" Agriculture"")",2060,28.92549105191734,Africa
Static,"paste(CH[4], "" Agriculture"")",2060,20.726744883200254,China
Static,"paste(CH[4], "" Agriculture"")",2060,16.455277156466686,Europe
Static,"paste(CH[4], "" Agriculture"")",2060,49.616041792157525,South Asia
Static,"paste(CH[4], "" Agriculture"")",2060,36.823868102151344,Latin America
Static,"paste(CH[4], "" Agriculture"")",2060,3.0205542352855486,Middle East
Static,"paste(CH[4], "" Agriculture"")",2060,15.600455688924662,North America
Static,"paste(CH[4], "" Agriculture"")",2060,6.2995034220717505,Pacific OECD
Static,"paste(CH[4], "" Agriculture"")",2060,6.816714548472669,Reforming
Static,"paste(CH[4], "" Agriculture"")",2060,19.12102446836089,Rest of Asia
Static,"paste(N[2], ""O Agriculture"")",2060,16.876142336718043,Africa
Static,"paste(N[2], ""O Agriculture"")",2060,15.772144084298672,China
Static,"paste(N[2], ""O Agriculture"")",2060,10.53060946488917,Europe
Static,"paste(N[2], ""O Agriculture"")",2060,16.86786145342677,South Asia
Static,"paste(N[2], ""O Agriculture"")",2060,15.378022444646684,Latin America
Static,"paste(N[2], ""O Agriculture"")",2060,2.7211382748546606,Middle East
Static,"paste(N[2], ""O Agriculture"")",2060,20.82893043786995,North America
Static,"paste(N[2], ""O Agriculture"")",2060,1.7459889639831996,Pacific OECD
Static,"paste(N[2], ""O Agriculture"")",2060,4.137202724821093,Reforming
Static,"paste(N[2], ""O Agriculture"")",2060,7.562564046636527,Rest of Asia
Evolving,"paste(CH[4], "" Agriculture"")",2065,234.72316756169525,World
Evolving,"paste(N[2], ""O Agriculture"")",2065,130.2701332471095,World
High Elas.,"paste(CH[4], "" Agriculture"")",2065,234.712685158908,World
High Elas.,"paste(N[2], ""O Agriculture"")",2065,130.57126521619776,World
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,234.77690700424174,World
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,129.19839057906674,World
High transition,"paste(CH[4], "" Agriculture"")",2065,234.27749728835067,World
High transition,"paste(N[2], ""O Agriculture"")",2065,130.71679430690114,World
Low transition,"paste(CH[4], "" Agriculture"")",2065,235.20334441233123,World
Low transition,"paste(N[2], ""O Agriculture"")",2065,129.76013769482577,World
High productivity,"paste(CH[4], "" Agriculture"")",2065,235.1693846872156,World
High productivity,"paste(N[2], ""O Agriculture"")",2065,131.10427336705382,World
Low productivity,"paste(CH[4], "" Agriculture"")",2065,234.3178036468455,World
Low productivity,"paste(N[2], ""O Agriculture"")",2065,129.30299000242658,World
Static,"paste(CH[4], "" Agriculture"")",2065,233.62023227161185,World
Static,"paste(N[2], ""O Agriculture"")",2065,129.33128361225454,World
Evolving,"paste(CH[4], "" Agriculture"")",2065,34.78626031505771,Africa
Evolving,"paste(CH[4], "" Agriculture"")",2065,23.586943915861358,China
Evolving,"paste(CH[4], "" Agriculture"")",2065,18.759285985110132,Europe
Evolving,"paste(CH[4], "" Agriculture"")",2065,57.37975630702268,South Asia
Evolving,"paste(CH[4], "" Agriculture"")",2065,41.797931105004764,Latin America
Evolving,"paste(CH[4], "" Agriculture"")",2065,3.544444025914841,Middle East
Evolving,"paste(CH[4], "" Agriculture"")",2065,17.199701352711287,North America
Evolving,"paste(CH[4], "" Agriculture"")",2065,7.055947666100692,Pacific OECD
Evolving,"paste(CH[4], "" Agriculture"")",2065,8.117040169176358,Reforming
Evolving,"paste(CH[4], "" Agriculture"")",2065,22.495856719735432,Rest of Asia
Evolving,"paste(N[2], ""O Agriculture"")",2065,20.525692777697127,Africa
Evolving,"paste(N[2], ""O Agriculture"")",2065,20.024350030047486,China
Evolving,"paste(N[2], ""O Agriculture"")",2065,11.821031085215534,Europe
Evolving,"paste(N[2], ""O Agriculture"")",2065,19.6420481572683,South Asia
Evolving,"paste(N[2], ""O Agriculture"")",2065,17.257042902276822,Latin America
Evolving,"paste(N[2], ""O Agriculture"")",2065,3.3526553352180595,Middle East
Evolving,"paste(N[2], ""O Agriculture"")",2065,21.46389373610891,North America
Evolving,"paste(N[2], ""O Agriculture"")",2065,1.975247978383016,Pacific OECD
Evolving,"paste(N[2], ""O Agriculture"")",2065,5.05690682958314,Reforming
Evolving,"paste(N[2], ""O Agriculture"")",2065,9.151264415311111,Rest of Asia
High Elas.,"paste(CH[4], "" Agriculture"")",2065,34.784696957931374,Africa
High Elas.,"paste(CH[4], "" Agriculture"")",2065,23.52543512154354,China
High Elas.,"paste(CH[4], "" Agriculture"")",2065,18.84118164456691,Europe
High Elas.,"paste(CH[4], "" Agriculture"")",2065,57.39722463502991,South Asia
High Elas.,"paste(CH[4], "" Agriculture"")",2065,41.70548336167265,Latin America
High Elas.,"paste(CH[4], "" Agriculture"")",2065,3.5632358307000347,Middle East
High Elas.,"paste(CH[4], "" Agriculture"")",2065,17.28604580416545,North America
High Elas.,"paste(CH[4], "" Agriculture"")",2065,6.991401143155262,Pacific OECD
High Elas.,"paste(CH[4], "" Agriculture"")",2065,8.135764677911391,Reforming
High Elas.,"paste(CH[4], "" Agriculture"")",2065,22.48221598223148,Rest of Asia
High Elas.,"paste(N[2], ""O Agriculture"")",2065,20.530127388200828,Africa
High Elas.,"paste(N[2], ""O Agriculture"")",2065,19.859150989819245,China
High Elas.,"paste(N[2], ""O Agriculture"")",2065,11.916559974110863,Europe
High Elas.,"paste(N[2], ""O Agriculture"")",2065,19.61167416029781,South Asia
High Elas.,"paste(N[2], ""O Agriculture"")",2065,17.278972604522448,Latin America
High Elas.,"paste(N[2], ""O Agriculture"")",2065,3.3787669795647526,Middle East
High Elas.,"paste(N[2], ""O Agriculture"")",2065,21.740064152052035,North America
High Elas.,"paste(N[2], ""O Agriculture"")",2065,1.9903432329079576,Pacific OECD
High Elas.,"paste(N[2], ""O Agriculture"")",2065,5.147538792466503,Reforming
High Elas.,"paste(N[2], ""O Agriculture"")",2065,9.118066942255311,Rest of Asia
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,34.90138721358258,Africa
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,23.750086718947628,China
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,18.46580827303717,Europe
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,57.31478576975222,South Asia
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,42.175588790953924,Latin America
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,3.501713895882398,Middle East
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,16.856335134750463,North America
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,7.243600782669254,Pacific OECD
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,8.067303824248329,Reforming
Low Elas.,"paste(CH[4], "" Agriculture"")",2065,22.50029660041776,Rest of Asia
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,20.562535969564866,Africa
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,20.44858637128433,China
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,11.488476323003738,Europe
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,19.714203467726943,South Asia
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,17.314434404553275,Latin America
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,3.29568076743213,Middle East
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,20.357071686530556,North America
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,1.9219192663586646,Pacific OECD
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,4.870199002670658,Reforming
Low Elas.,"paste(N[2], ""O Agriculture"")",2065,9.225283319941576,Rest of Asia
High transition,"paste(CH[4], "" Agriculture"")",2065,34.499673013734586,Africa
High transition,"paste(CH[4], "" Agriculture"")",2065,23.57846788450795,China
High transition,"paste(CH[4], "" Agriculture"")",2065,18.96416858760118,Europe
High transition,"paste(CH[4], "" Agriculture"")",2065,57.23473077858074,South Asia
High transition,"paste(CH[4], "" Agriculture"")",2065,41.54010596374161,Latin America
High transition,"paste(CH[4], "" Agriculture"")",2065,3.523932993470473,Middle East
High transition,"paste(CH[4], "" Agriculture"")",2065,17.500791785655508,North America
High transition,"paste(CH[4], "" Agriculture"")",2065,7.122383594188118,Pacific OECD
High transition,"paste(CH[4], "" Agriculture"")",2065,8.00404151502302,Reforming
High transition,"paste(CH[4], "" Agriculture"")",2065,22.309201171847487,Rest of Asia
High transition,"paste(N[2], ""O Agriculture"")",2065,20.295237719026236,Africa
High transition,"paste(N[2], ""O Agriculture"")",2065,19.97540260386171,China
High transition,"paste(N[2], ""O Agriculture"")",2065,12.064159226802339,Europe
High transition,"paste(N[2], ""O Agriculture"")",2065,19.53340968370898,South Asia
High transition,"paste(N[2], ""O Agriculture"")",2065,17.020561253763894,Latin America
High transition,"paste(N[2], ""O Agriculture"")",2065,3.2750477696417404,Middle East
High transition,"paste(N[2], ""O Agriculture"")",2065,22.41059775994808,North America
High transition,"paste(N[2], ""O Agriculture"")",2065,2.07963349814167,Pacific OECD
High transition,"paste(N[2], ""O Agriculture"")",2065,4.975165613789386,Reforming
High transition,"paste(N[2], ""O Agriculture"")",2065,9.087579178217108,Rest of Asia
Low transition,"paste(CH[4], "" Agriculture"")",2065,35.10614273807429,Africa
Low transition,"paste(CH[4], "" Agriculture"")",2065,23.600320203649797,China
Low transition,"paste(CH[4], "" Agriculture"")",2065,18.548522911425536,Europe
Low transition,"paste(CH[4], "" Agriculture"")",2065,57.49830554134412,South Asia
Low transition,"paste(CH[4], "" Agriculture"")",2065,42.1016753497161,Latin America
Low transition,"paste(CH[4], "" Agriculture"")",2065,3.5777909114430595,Middle East
Low transition,"paste(CH[4], "" Agriculture"")",2065,16.861805749868054,North America
Low transition,"paste(CH[4], "" Agriculture"")",2065,6.984653240645806,Pacific OECD
Low transition,"paste(CH[4], "" Agriculture"")",2065,8.222130873586403,Reforming
Low transition,"paste(CH[4], "" Agriculture"")",2065,22.701996892578066,Rest of Asia
Low transition,"paste(N[2], ""O Agriculture"")",2065,20.777784902149996,Africa
Low transition,"paste(N[2], ""O Agriculture"")",2065,20.0865729060905,China
Low transition,"paste(N[2], ""O Agriculture"")",2065,11.558598389750912,Europe
Low transition,"paste(N[2], ""O Agriculture"")",2065,19.739928380158045,South Asia
Low transition,"paste(N[2], ""O Agriculture"")",2065,17.528569786554424,Latin America
Low transition,"paste(N[2], ""O Agriculture"")",2065,3.460971555270228,Middle East
Low transition,"paste(N[2], ""O Agriculture"")",2065,20.401833776490815,North America
Low transition,"paste(N[2], ""O Agriculture"")",2065,1.8588228718226818,Pacific OECD
Low transition,"paste(N[2], ""O Agriculture"")",2065,5.128786997689433,Reforming
Low transition,"paste(N[2], ""O Agriculture"")",2065,9.218268128848747,Rest of Asia
High productivity,"paste(CH[4], "" Agriculture"")",2065,34.98203178994651,Africa
High productivity,"paste(CH[4], "" Agriculture"")",2065,23.58655557514103,China
High productivity,"paste(CH[4], "" Agriculture"")",2065,18.885148782711795,Europe
High productivity,"paste(CH[4], "" Agriculture"")",2065,57.38500874418503,South Asia
High productivity,"paste(CH[4], "" Agriculture"")",2065,41.627314059765,Latin America
High productivity,"paste(CH[4], "" Agriculture"")",2065,3.567608494453819,Middle East
High productivity,"paste(CH[4], "" Agriculture"")",2065,17.148234653302893,North America
High productivity,"paste(CH[4], "" Agriculture"")",2065,6.929632452129014,Pacific OECD
High productivity,"paste(CH[4], "" Agriculture"")",2065,8.2861162627717,Reforming
High productivity,"paste(CH[4], "" Agriculture"")",2065,22.7717338728088,Rest of Asia
High productivity,"paste(N[2], ""O Agriculture"")",2065,20.702996448112064,Africa
High productivity,"paste(N[2], ""O Agriculture"")",2065,20.305504083015688,China
High productivity,"paste(N[2], ""O Agriculture"")",2065,11.932024143510548,Europe
High productivity,"paste(N[2], ""O Agriculture"")",2065,19.634347276726963,South Asia
High productivity,"paste(N[2], ""O Agriculture"")",2065,17.261814446107493,Latin America
High productivity,"paste(N[2], ""O Agriculture"")",2065,3.4250997512640873,Middle East
High productivity,"paste(N[2], ""O Agriculture"")",2065,21.311509100690085,North America
High productivity,"paste(N[2], ""O Agriculture"")",2065,2.0038130233248332,Pacific OECD
High productivity,"paste(N[2], ""O Agriculture"")",2065,5.2752358183487384,Reforming
High productivity,"paste(N[2], ""O Agriculture"")",2065,9.251929275953314,Rest of Asia
Low productivity,"paste(CH[4], "" Agriculture"")",2065,34.690242434016206,Africa
Low productivity,"paste(CH[4], "" Agriculture"")",2065,23.541188676683603,China
Low productivity,"paste(CH[4], "" Agriculture"")",2065,18.568812358356396,Europe
Low productivity,"paste(CH[4], "" Agriculture"")",2065,57.37149298158202,South Asia
Low productivity,"paste(CH[4], "" Agriculture"")",2065,42.072363439587974,Latin America
Low productivity,"paste(CH[4], "" Agriculture"")",2065,3.5200951738457724,Middle East
Low productivity,"paste(CH[4], "" Agriculture"")",2065,17.272467268779994,North America
Low productivity,"paste(CH[4], "" Agriculture"")",2065,7.222887721008294,Pacific OECD
Low productivity,"paste(CH[4], "" Agriculture"")",2065,7.9281468482276924,Reforming
Low productivity,"paste(CH[4], "" Agriculture"")",2065,22.130106744757555,Rest of Asia
Low productivity,"paste(N[2], ""O Agriculture"")",2065,20.374575655216134,Africa
Low productivity,"paste(N[2], ""O Agriculture"")",2065,19.470268701317032,China
Low productivity,"paste(N[2], ""O Agriculture"")",2065,11.680425217181316,Europe
Low productivity,"paste(N[2], ""O Agriculture"")",2065,19.631442901208878,South Asia
Low productivity,"paste(N[2], ""O Agriculture"")",2065,17.325068756375025,Latin America
Low productivity,"paste(N[2], ""O Agriculture"")",2065,3.2680087185078985,Middle East
Low productivity,"paste(N[2], ""O Agriculture"")",2065,21.81048877448626,North America
Low productivity,"paste(N[2], ""O Agriculture"")",2065,1.947599729896334,Pacific OECD
Low productivity,"paste(N[2], ""O Agriculture"")",2065,4.801136100770706,Reforming
Low productivity,"paste(N[2], ""O Agriculture"")",2065,8.993975447467006,Rest of Asia
Static,"paste(CH[4], "" Agriculture"")",2065,34.247688821971494,Africa
Static,"paste(CH[4], "" Agriculture"")",2065,23.10993814866883,China
Static,"paste(CH[4], "" Agriculture"")",2065,18.76133114774964,Europe
Static,"paste(CH[4], "" Agriculture"")",2065,57.49099598794192,South Asia
Static,"paste(CH[4], "" Agriculture"")",2065,41.91262109680939,Latin America
Static,"paste(CH[4], "" Agriculture"")",2065,3.5124307393366667,Middle East
Static,"paste(CH[4], "" Agriculture"")",2065,17.905081866669182,North America
Static,"paste(CH[4], "" Agriculture"")",2065,7.183778253438779,Pacific OECD
Static,"paste(CH[4], "" Agriculture"")",2065,7.749150926274441,Reforming
Static,"paste(CH[4], "" Agriculture"")",2065,21.747215282751505,Rest of Asia
Static,"paste(N[2], ""O Agriculture"")",2065,20.027513419664416,Africa
Static,"paste(N[2], ""O Agriculture"")",2065,17.64523061792458,China
Static,"paste(N[2], ""O Agriculture"")",2065,12.067537406028205,Europe
Static,"paste(N[2], ""O Agriculture"")",2065,19.480822331350435,South Asia
Static,"paste(N[2], ""O Agriculture"")",2065,17.577466158296488,Latin America
Static,"paste(N[2], ""O Agriculture"")",2065,3.1672519154989196,Middle East
Static,"paste(N[2], ""O Agriculture"")",2065,23.95902107585786,North America
Static,"paste(N[2], ""O Agriculture"")",2065,2.0121898558580016,Pacific OECD
Static,"paste(N[2], ""O Agriculture"")",2065,4.741657752986725,Reforming
Static,"paste(N[2], ""O Agriculture"")",2065,8.652593078788929,Rest of Asia
Evolving,"paste(CH[4], "" Agriculture"")",2070,265.9600963545175,World
Evolving,"paste(N[2], ""O Agriculture"")",2070,147.7531327247895,World
High Elas.,"paste(CH[4], "" Agriculture"")",2070,265.96064815965514,World
High Elas.,"paste(N[2], ""O Agriculture"")",2070,148.15108375585444,World
